country, Code,year,gdpus,gdpint,lifexp,healthpercent
Cote d'Ivoire,CIV,2003,865.789649,2268.272292,46.855999,4.65208666
Cote d'Ivoire,CIV,2004,919.8068028,2317.614362,47.205002,5.23740268
Cote d'Ivoire,CIV,2005,931.754287,2388.432195,47.658001,5.3896073
Cote d'Ivoire,CIV,2006,951.9478956,2450.596778,48.182999,5.87099688
Cote d'Ivoire,CIV,2007,1065.896375,2508.373899,48.747002,6.34588449
Cote d'Ivoire,CIV,2008,1242.431044,2567.190743,49.320999,6.20550231
Cote d'Ivoire,CIV,2009,1217.749206,2612.063869,49.882999,6.41352727
Cote d'Ivoire,CIV,2010,1219.749096,2635.837771,50.423,6.32384065
Cote d'Ivoire,CIV,2011,1214.703946,2511.420195,50.945,6.42052546
Cote d'Ivoire,CIV,2012,1262.480218,2762.341426,51.463001,6.14322312
Cote d'Ivoire,CIV,2013,1423.682282,2980.26506,51.988998,5.80954361
Croatia,HRV,2003,7805.881418,13121.79532,75.112,6.34665765
Croatia,HRV,2004,9365.742468,14097.55075,75.276001,6.55583737
Croatia,HRV,2005,10224.24059,14859.28942,75.475998,6.89409977
Croatia,HRV,2006,11363.41845,16934.74979,75.703003,6.95312104
Croatia,HRV,2007,13546.69872,18770.86955,75.939003,7.44334788
Croatia,HRV,2008,15893.86056,20247.00223,76.169998,7.7045206
Croatia,HRV,2009,14157.14416,19470.59051,76.389,8.17701771
Croatia,HRV,2010,13505.74586,19205.43736,76.594002,8.24785313
Croatia,HRV,2011,14539.18421,20704.30871,76.783997,7.79909419
Croatia,HRV,2012,13235.97757,21132.99584,76.963997,7.79722563
Croatia,HRV,2013,13574.74009,21681.08566,77.138,7.82827445
Cuba,CUB,2003,3192.669378,,77.380997,6.31477793
Cuba,CUB,2004,3390.716256,,77.663002,6.13763913
Cuba,CUB,2005,3779.05707,,77.949997,9.39424353
Cuba,CUB,2006,4669.060916,,78.224998,7.67119625
Cuba,CUB,2007,5184.494227,,78.469002,10.41968483
Cuba,CUB,2008,5376.447622,,78.671997,10.79330726
Cuba,CUB,2009,5484.7763,,78.833,11.78167488
Cuba,CUB,2010,5676.141403,,78.959,10.19428176
Cuba,CUB,2011,6075.924306,,79.064003,10.59691898
Cuba,CUB,2012,6425.941119,,79.167,8.59069933
Cuba,CUB,2013,6760.15344,,79.281998,9.48202921
Cyprus,CYP,2003,20293.40789,24300.75247,78.386002,6.83046446
Cyprus,CYP,2004,23932.49128,26091.90872,78.505997,6.41800628
Cyprus,CYP,2005,25324.48666,28169.4792,78.630997,6.3690867
Cyprus,CYP,2006,27169.99256,30496.14882,78.764,6.27810151
Cyprus,CYP,2007,31386.63265,32986.03792,78.911003,6.05253416
Cyprus,CYP,2008,35390.70488,34823.74294,79.070999,6.89217292
Cyprus,CYP,2009,32105.8159,33922.66853,79.245003,7.40220132
Cyprus,CYP,2010,30818.46396,33295.02789,79.43,7.2339653
Cyprus,CYP,2011,32233.83942,33192.37985,79.620003,7.53731961
Cyprus,CYP,2012,28951.15556,31877.47027,79.809998,7.43887767
Cyprus,CYP,2013,27907.96736,30610.72278,79.995003,7.45866684
Czech Republic,CZE,2003,9741.058384,19361.21368,75.708,7.13181689
Czech Republic,CZE,2004,11667.63212,20781.3434,75.987,6.90346859
Czech Republic,CZE,2005,13317.72983,21909.58517,76.271004,6.93394326
Czech Republic,CZE,2006,15159.14115,23751.79204,76.558998,6.69370303
Czech Republic,CZE,2007,18333.9459,26058.20042,76.843002,6.522339
Czech Republic,CZE,2008,22649.37934,27784.10457,77.117996,6.81889577
Czech Republic,CZE,2009,19698.49209,27567.20246,77.380997,7.84539515
Czech Republic,CZE,2010,19764.01554,27659.26524,77.626999,7.4318989
Czech Republic,CZE,2011,21717.45794,28797.41796,77.851997,7.50106056
Czech Republic,CZE,2012,19729.87051,29047.24644,78.058998,7.54794135
Czech Republic,CZE,2013,19916.01939,30485.71415,78.247002,7.48649513
Denmark,DNK,2003,40458.77064,30784.41611,77.439003,9.50939145
Denmark,DNK,2004,46511.60457,32931.9465,77.683998,9.67486939
Denmark,DNK,2005,48799.82037,34150.1558,77.935997,9.7699606
Denmark,DNK,2006,52026.99311,37317.11644,78.200996,9.92431629
Denmark,DNK,2007,58487.04501,38953.19989,78.483002,9.98729401
Denmark,DNK,2008,64322.06664,41278.32884,78.780998,10.18303034
Denmark,DNK,2009,58163.29359,40380.94447,79.089996,11.47219769
Denmark,DNK,2010,58041.41122,43082.75554,79.399002,11.08183797
Denmark,DNK,2011,61753.66007,44403.39415,79.694,10.86554541
Denmark,DNK,2012,58507.50021,44803.96224,79.964996,10.9838191
Denmark,DNK,2013,61191.19263,46726.85332,80.205002,11.24700751
Djibouti,DJI,2003,819.974118,1829.128163,57.424,6.2210856
Djibouti,DJI,2004,864.1847206,1920.612134,57.676998,6.7637107
Djibouti,DJI,2005,904.7297489,2012.599574,57.999001,7.21478463
Djibouti,DJI,2006,965.6693779,2138.631747,58.393002,7.05121762
Djibouti,DJI,2007,1047.586896,2269.907481,58.848,7.72082465
Djibouti,DJI,2008,1214.077118,2408.405623,59.345001,8.04957964
Djibouti,DJI,2009,1253.657431,2506.467964,59.865002,8.37116146
Djibouti,DJI,2010,1325.990724,2581.41661,60.382999,8.84146484
Djibouti,DJI,2011,1430.986898,2705.405589,60.869999,8.71121911
Djibouti,DJI,2012,1536.150685,2838.674473,61.310001,8.94711732
Djibouti,DJI,2013,1622.637974,2976.37808,61.691002,9.13982602
Dominican Republic,DOM,2003,2372.628827,6858.159489,71.207001,5.53403296
Dominican Republic,DOM,2004,2421.096062,7033.127197,71.425003,4.28073586
Dominican Republic,DOM,2005,3681.059903,7816.303418,71.643997,4.26151651
Dominican Republic,DOM,2006,3836.468771,8788.881934,71.862,4.34435286
Dominican Republic,DOM,2007,4647.310359,9671.431005,72.078003,4.34354051
Dominican Republic,DOM,2008,5011.037937,10038.05233,72.290001,4.19632994
Dominican Republic,DOM,2009,4952.677503,10072.80198,72.498001,4.41085261
Dominican Republic,DOM,2010,5451.06696,10898.51719,72.702003,4.06246968
Dominican Republic,DOM,2011,5759.0643,11320.90306,72.901001,4.21893383
Dominican Republic,DOM,2012,5968.876767,11702.34609,73.098,4.26412797
Dominican Republic,DOM,2013,6027.055544,12302.17342,73.292,4.11902833
Ecuador,ECU,2003,2440.46898,6555.372742,73.720001,6.46381498
Ecuador,ECU,2004,2708.557892,7169.972305,73.936996,6.21729056
Ecuador,ECU,2005,3021.942547,7664.289273,74.136002,5.87295184
Ecuador,ECU,2006,3350.786541,8110.485561,74.321999,5.85722282
Ecuador,ECU,2007,3590.718086,8366.145444,74.500999,5.93693781
Ecuador,ECU,2008,4274.952065,8920.500827,74.678001,5.66029931
Ecuador,ECU,2009,4255.565701,8889.213526,74.859001,5.57500385
Ecuador,ECU,2010,4657.302361,9163.159136,75.045998,5.9021487
Ecuador,ECU,2011,5223.351763,9926.903441,75.244003,5.9151677
Ecuador,ECU,2012,5702.104313,10512.31875,75.448997,6.47936086
Ecuador,ECU,2013,6074.090829,11037.34677,75.661003,7.28688971
Egypt,EGY,2003,1120.874928,6410.523732,69.126999,5.41204355
Egypt,EGY,2004,1045.943208,6728.861316,69.281998,5.21090557
Egypt,EGY,2005,1168.115231,7124.489862,69.444,5.06260429
Egypt,EGY,2006,1375.196316,7708.047561,69.617996,5.23956984
Egypt,EGY,2007,1640.476068,8327.410813,69.796997,4.95043355
Egypt,EGY,2008,2011.246154,8939.282135,69.980003,4.81986313
Egypt,EGY,2009,2291.667062,9255.383927,70.167,5.0088987
Egypt,EGY,2010,2602.479549,9658.065215,70.357002,4.79725822
Egypt,EGY,2011,2747.480327,9823.823287,70.550003,5.03966667
Egypt,EGY,2012,3181.441708,10003.35422,70.741997,5.29360162
Egypt,EGY,2013,3213.389158,10156.41485,70.932999,5.46252124
El Salvador,SLV,2003,2519.737387,5590.155232,69.742996,7.60620874
El Salvador,SLV,2004,2632.709942,5821.655148,70.047997,7.29741079
El Salvador,SLV,2005,2835.281237,6193.970132,70.357002,7.19019921
El Salvador,SLV,2006,3062.951768,6603.873614,70.667999,6.67646241
El Salvador,SLV,2007,3304.838107,7008.704991,70.980003,6.31506264
El Salvador,SLV,2008,3507.347674,7205.450294,71.291,6.21326237
El Salvador,SLV,2009,3366.482133,7001.795076,71.598999,6.83139755
El Salvador,SLV,2010,3474.392445,7152.204925,71.902,6.912477
El Salvador,SLV,2011,3736.58713,7428.030149,72.195,6.8080665
El Salvador,SLV,2012,3827.786267,7671.620404,72.478996,6.70445412
El Salvador,SLV,2013,3895.664491,7901.964358,72.752998,6.94580058
Equatorial Guinea,GNQ,2003,3577.176197,17823.75329,53.709,2.22972919
Equatorial Guinea,GNQ,2004,6085.348907,24219.66767,53.987,2.39764528
Equatorial Guinea,GNQ,2005,10850.63334,27933.46545,54.262001,1.63062912
Equatorial Guinea,GNQ,2006,12732.02759,29643.92635,54.549999,2.12883668
Equatorial Guinea,GNQ,2007,15761.83913,33513.74211,54.858002,2.24801409
Equatorial Guinea,GNQ,2008,22742.38159,38441.34833,55.189999,2.311263
Equatorial Guinea,GNQ,2009,16530.20937,37496.56822,55.542999,5.32060059
Equatorial Guinea,GNQ,2010,17136.44568,33041.18835,55.908001,3.83919384
Equatorial Guinea,GNQ,2011,21451.88617,34363.15291,56.264999,3.29221335
Equatorial Guinea,GNQ,2012,21557.6528,36288.40627,56.601002,4.00084211
Equatorial Guinea,GNQ,2013,20246.99308,33877.54224,56.904999,3.73335792
Estonia,EST,2003,7174.237415,13063.91548,71.727997,4.91867721
Estonia,EST,2004,8850.465115,14429.61907,72.169998,5.13198242
Estonia,EST,2005,10338.31322,16516.14387,72.622002,5.01934025
Estonia,EST,2006,12595.41065,19269.06952,73.103996,5.01483256
Estonia,EST,2007,16586.4052,21955.65331,73.626999,5.15908483
Estonia,EST,2008,18094.54805,22664.03933,74.189003,6.05608547
Estonia,EST,2009,14726.31828,20523.35285,74.778,6.93238582
Estonia,EST,2010,14638.60482,21623.44966,75.366997,6.24878186
Estonia,EST,2011,17454.84342,24543.06747,75.919998,5.8320426
Estonia,EST,2012,17421.89022,26022.46885,76.410004,6.36428657
Estonia,EST,2013,19029.7746,27434.51577,76.819,6.48178731
Ethiopia,ETH,2003,118.8734466,512.0775458,54.209,4.63536942
Ethiopia,ETH,2004,135.7623858,580.921474,55.172001,4.23459837
Ethiopia,ETH,2005,161.6266248,652.1060614,56.221001,4.20170809
Ethiopia,ETH,2006,193.7949056,724.9016942,57.333,4.46674967
Ethiopia,ETH,2007,243.3026822,807.4365645,58.466,4.69032041
Ethiopia,ETH,2008,325.3825543,888.1424517,59.580002,4.28069284
Ethiopia,ETH,2009,379.7566385,948.2249523,60.643002,4.40929621
Ethiopia,ETH,2010,341.3099092,1052.104262,61.625,6.86140983
Ethiopia,ETH,2011,354.8463544,1162.783317,62.500999,6.54770287
Ethiopia,ETH,2012,468.5067249,1253.243318,63.275002,5.76934846
Ethiopia,ETH,2013,502.1535887,1371.981671,63.952,5.19220468
Fiji,FJI,2003,2835.973972,5917.528964,68.079002,3.35233567
Fiji,FJI,2004,3332.918533,6388.993904,68.242996,3.60774412
Fiji,FJI,2005,3658.630832,6612.747688,68.404999,3.60776119
Fiji,FJI,2006,3749.939813,6895.237516,68.569,3.83604195
Fiji,FJI,2007,4078.82327,6956.304866,68.737,3.74015968
Fiji,FJI,2008,4177.657789,7093.550249,68.908997,3.67865292
Fiji,FJI,2009,3369.408247,6976.983703,69.086998,4.25794871
Fiji,FJI,2010,3651.966784,7203.365693,69.266998,4.22789631
Fiji,FJI,2011,4353.121392,7488.829381,69.447998,4.05573589
Fiji,FJI,2012,4546.738504,7712.521168,69.625,4.16378175
Fiji,FJI,2013,4763.068956,8255.785355,69.795998,4.26284098
Finland,FIN,2003,32816.16088,28983.18388,78.511002,8.15119542
Finland,FIN,2004,37636.11173,31140.14073,78.746002,8.20952406
Finland,FIN,2005,38969.17163,31993.40726,78.977997,8.42946509
Finland,FIN,2006,41120.67651,34382.7959,79.209,8.38132513
Finland,FIN,2007,48288.5491,37688.35192,79.441002,8.09335361
Finland,FIN,2008,53401.31487,39969.3876,79.675003,8.35417138
Finland,FIN,2009,47107.15571,37868.72341,79.907997,9.20360107
Finland,FIN,2010,46202.41516,38812.31889,80.138,9.0454216
Finland,FIN,2011,50790.72415,40683.52758,80.361,9.01149493
Finland,FIN,2012,47415.55987,40620.17607,80.573997,9.29823712
Finland,FIN,2013,49638.07713,41293.51577,80.776001,9.54669008
France,FRA,2003,29691.18158,28256.66167,79.585999,10.42832417
France,FRA,2004,33874.74255,29169.45643,79.856003,10.53472683
France,FRA,2005,34879.72633,30603.4624,80.129997,10.59988615
France,FRA,2006,36544.50853,32543.36126,80.403,10.52922033
France,FRA,2007,41600.58397,34150.6017,80.667999,10.44898821
France,FRA,2008,45413.06571,35156.38284,80.921997,10.5698701
France,FRA,2009,41631.13141,34767.15426,81.162003,11.28059369
France,FRA,2010,40703.34279,36026.98256,81.387001,11.19721933
France,FRA,2011,43810.20088,37457.28429,81.598,11.33488998
France,FRA,2012,40838.02444,37645.31028,81.800003,11.43898967
France,FRA,2013,42554.12205,39487.83856,81.996002,11.56028303
Gabon,GAB,2003,4892.011618,14415.83666,59.265999,3.47902086
Gabon,GAB,2004,5685.577736,14520.14845,59.512001,3.25513645
Gabon,GAB,2005,6741.293948,15140.01952,59.889999,2.75520343
Gabon,GAB,2006,7027.777345,14603.76833,60.388,2.88201626
Gabon,GAB,2007,8352.817101,15369.08885,60.969002,2.8583196
Gabon,GAB,2008,10094.02746,14686.45582,61.597,2.535878
Gabon,GAB,2009,7603.660223,14347.16801,62.247002,3.42794074
Gabon,GAB,2010,8754.113376,15045.16361,62.893002,3.4057095
Gabon,GAB,2011,10716.20258,15893.51531,63.519001,3.12257014
Gabon,GAB,2012,9774.181017,16457.15714,64.119003,3.13156309
Gabon,GAB,2013,9679.742995,17078.17146,64.685997,3.98331084
Gambia,GMB,2003,359.6521781,1303.657444,57.132,4.21918804
Gambia,GMB,2004,413.8398773,1388.438212,57.527,4.3519662
Gambia,GMB,2005,432.1929061,1374.763673,57.914001,4.96685998
Gambia,GMB,2006,439.3423674,1387.935633,58.289001,5.52277969
Gambia,GMB,2007,519.0452794,1430.468973,58.647999,5.76134541
Gambia,GMB,2008,607.9479735,1494.159242,58.991001,5.9455552
Gambia,GMB,2009,549.317956,1552.768177,59.316002,5.84983434
Gambia,GMB,2010,562.8517527,1622.248952,59.622002,5.75051063
Gambia,GMB,2011,517.7942063,1534.894938,59.910999,6.24125427
Gambia,GMB,2012,506.3853433,1603.601458,60.187,6.12343327
Gambia,GMB,2013,486.0795247,1654.879163,60.452,6.49113393
Georgia,GEO,2003,928.0108227,3455.755048,72.574997,8.48522551
Georgia,GEO,2004,1207.367228,3808.345012,72.681999,8.53107694
Georgia,GEO,2005,1530.057521,4364.786505,72.730003,8.59882617
Georgia,GEO,2006,1872.680416,4985.276523,72.730003,8.39422247
Georgia,GEO,2007,2492.12878,5825.773265,72.704002,8.16731799
Georgia,GEO,2008,3174.949001,6155.927442,72.672997,8.99319466
Georgia,GEO,2009,2706.588512,6054.394897,72.650002,10.19421933
Georgia,GEO,2010,2964.477034,6597.568549,72.649002,10.05158367
Georgia,GEO,2011,3725.063221,7315.090898,72.68,9.38218863
Georgia,GEO,2012,4142.869175,8026.507187,72.741997,8.57085151
Georgia,GEO,2013,4274.376857,8541.81226,72.832001,7.2473647
Germany,DEU,2003,30359.95215,29988.21339,78.752998,10.61578862
Germany,DEU,2004,34165.93403,31439.58273,78.994003,10.37086787
Germany,DEU,2005,34696.62092,31968.46745,79.223,10.51754561
Germany,DEU,2006,36447.87232,34261.47365,79.433998,10.34100073
Germany,DEU,2007,41814.8191,36436.51777,79.626999,10.1804053
Germany,DEU,2008,45699.19832,38028.77214,79.803001,10.39246762
Germany,DEU,2009,41732.70725,37080.30825,79.962997,11.40325491
Germany,DEU,2010,41785.55691,39263.18779,80.112999,11.25156004
Germany,DEU,2011,46810.32796,42692.51976,80.254997,10.93273699
Germany,DEU,2012,44065.24891,43564.14802,80.396004,10.99191973
Germany,DEU,2013,46530.91143,45232.19785,80.541,11.16480314
Ghana,GHA,2003,373.2815537,2008.473707,57.761002,3.12389313
Ghana,GHA,2004,423.1936389,2123.21966,58.187,3.95738509
Ghana,GHA,2005,498.1723904,2260.993837,58.666,4.50784786
Ghana,GHA,2006,922.9351677,2415.53128,59.167,4.63638188
Ghana,GHA,2007,1090.686718,2520.721663,59.662998,5.30044343
Ghana,GHA,2008,1224.401554,2733.278412,60.127998,4.85068811
Ghana,GHA,2009,1086.765038,2814.385023,60.549999,5.17304409
Ghana,GHA,2010,1312.607557,2997.525954,60.924,5.33452117
Ghana,GHA,2011,1574.978653,3404.459566,61.254002,4.80741948
Ghana,GHA,2012,1629.800222,3699.347805,61.561001,4.7900551
Ghana,GHA,2013,1814.492297,3940.08737,61.860001,4.62620018
Greece,GRC,2003,18477.57841,23868.73321,79.212997,8.60848417
Greece,GRC,2004,21955.10409,25455.24812,79.412003,8.30236873
Greece,GRC,2005,22551.73574,25577.52408,79.597,9.36146591
Greece,GRC,2006,24801.15781,28535.92343,79.764999,9.33528442
Greece,GRC,2007,28827.32636,29280.43976,79.917,9.4084693
Greece,GRC,2008,31997.28201,30856.01183,80.056999,9.75879775
Greece,GRC,2009,29710.9703,30396.43136,80.186996,9.76326668
Greece,GRC,2010,26917.75898,28202.83336,80.311996,9.18486746
Greece,GRC,2011,25916.29353,26141.31959,80.439003,9.77188991
Greece,GRC,2012,22242.68193,25284.46408,80.571999,9.24254484
Greece,GRC,2013,21874.8195,26097.8719,80.717003,9.25694494
Grenada,GRD,2003,5773.073577,8922.588015,70.990997,5.89385798
Grenada,GRD,2004,5836.177063,9083.643603,71.212997,5.23515143
Grenada,GRD,2005,6754.512393,10590.16818,71.438004,5.50415611
Grenada,GRD,2006,6764.722867,10445.51878,71.667,5.99301739
Grenada,GRD,2007,7322.596862,11347.13349,71.903,5.87601597
Grenada,GRD,2008,7946.944346,11640.86452,72.141998,5.76329049
Grenada,GRD,2009,7395.088125,10915.06759,72.383003,6.24465331
Grenada,GRD,2010,7365.666659,10951.88411,72.617996,6.40660082
Grenada,GRD,2011,7410.408438,11220.82837,72.839996,6.34947937
Grenada,GRD,2012,7583.187002,11252.02342,73.043999,6.35657502
Grenada,GRD,2013,7955.615985,11655.40746,73.226997,6.1524108
Guatemala,GTM,2003,1753.349471,5176.763606,69.092003,6.88412953
Guatemala,GTM,2004,1872.737083,5359.66911,69.436996,6.77302634
Guatemala,GTM,2005,2077.83438,5582.008758,69.763,6.78948738
Guatemala,GTM,2006,2256.56724,5926.81529,70.084999,7.07207735
Guatemala,GTM,2007,2489.955836,6324.938786,70.415001,6.85595784
Guatemala,GTM,2008,2794.221809,6515.057583,70.760002,6.64882824
Guatemala,GTM,2009,2635.753474,6456.221896,71.122002,6.78776437
Guatemala,GTM,2010,2825.52407,6578.247295,71.494003,6.63841729
Guatemala,GTM,2011,3187.845296,6844.49564,71.866997,6.28384359
Guatemala,GTM,2012,3299.605139,7026.193874,72.226997,6.32933891
Guatemala,GTM,2013,3452.828934,7249.278756,72.561996,6.29628068
Guinea,GIN,2003,370.1931781,991.4486186,51.859001,3.44611461
Guinea,GIN,2004,386.3288283,1022.73395,52.444,3.13747392
Guinea,GIN,2005,303.424498,1065.99481,53.169998,2.82148862
Guinea,GIN,2006,296.6803082,1103.192059,53.972,3.02029095
Guinea,GIN,2007,409.456775,1127.883761,54.775002,3.07812234
Guinea,GIN,2008,437.4467238,1180.315517,55.521,3.2070461
Guinea,GIN,2009,436.6895539,1159.728243,56.185001,3.84851388
Guinea,GIN,2010,438.7513346,1170.276694,56.764999,4.54713891
Guinea,GIN,2011,459.2009012,1214.021016,57.282001,4.73099737
Guinea,GIN,2012,502.3485646,1257.090692,57.782001,5.39134293
Guinea,GIN,2013,540.1693204,1277.871981,58.300999,5.49316028
Guinea-Bissau,GNB,2003,360.5718585,1093.521575,52.845001,5.61914548
Guinea-Bissau,GNB,2004,393.3138244,1129.698392,53.084,5.41321192
Guinea-Bissau,GNB,2005,424.9534585,1188.936767,53.356998,5.71621565
Guinea-Bissau,GNB,2006,418.9445004,1225.518645,53.662998,5.8746927
Guinea-Bissau,GNB,2007,481.0694976,1268.564377,53.991001,6.1035278
Guinea-Bissau,GNB,2008,583.5445622,1303.488476,54.333,6.04978909
Guinea-Bissau,GNB,2009,544.2220779,1324.149269,54.687,6.80645346
Guinea-Bissau,GNB,2010,543.9574108,1365.147957,55.049999,6.69821693
Guinea-Bissau,GNB,2011,692.6009989,1484.950907,55.424,5.45611123
Guinea-Bissau,GNB,2012,607.7518833,1447.050406,55.806999,5.96143163
Guinea-Bissau,GNB,2013,610.5663047,1444.25722,56.200001,6.13947839
Guyana,GUY,2003,986.7958173,3882.69718,65.313004,5.96831608
Guyana,GUY,2004,1045.58861,4121.994251,65.428001,5.72841269
Guyana,GUY,2005,1098.455216,4175.287581,65.538002,5.82749382
Guyana,GUY,2006,1945.630905,4532.437478,65.641998,4.66920858
Guyana,GUY,2007,2327.058324,4991.252947,65.740997,6.45346258
Guyana,GUY,2008,2576.124957,5200.569993,65.835999,7.46423673
Guyana,GUY,2009,2716.35256,5418.471643,65.929001,7.32019596
Guyana,GUY,2010,3026.281212,5717.759773,66.022003,6.60294394
Guyana,GUY,2011,3439.597513,6132.214142,66.116997,6.79708665
Guyana,GUY,2012,3785.935665,6511.278548,66.216003,6.56510789
Guyana,GUY,2013,3944.178173,6916.095479,66.318001,5.09615344
Haiti,HTI,2003,329.7820946,1377.794775,58.535,5.31704135
Haiti,HTI,2004,387.9429725,1344.44592,58.860001,5.61151004
Haiti,HTI,2005,465.3101876,1390.757778,59.219002,4.40741512
Haiti,HTI,2006,505.4706206,1442.976901,59.610001,5.69978142
Haiti,HTI,2007,615.8198192,1507.289069,60.022999,5.55702995
Haiti,HTI,2008,674.7564147,1526.169509,60.448002,5.92248802
Haiti,HTI,2009,668.2976046,1561.387409,60.875999,6.6786433
Haiti,HTI,2010,662.2795182,1471.648649,61.296001,8.09463583
Haiti,HTI,2011,740.9358452,1562.278874,61.699001,10.41487851
Haiti,HTI,2012,766.8437623,1614.025896,62.077999,9.88320415
Haiti,HTI,2013,810.2656073,1686.171533,62.431999,8.10279783
Honduras,HND,2003,1157.30427,2888.183786,71.150002,8.29433272
Honduras,HND,2004,1217.657961,3078.01306,71.341003,7.88885252
Honduras,HND,2005,1311.741714,3291.9321,71.531998,7.81458832
Honduras,HND,2006,1437.628785,3535.360191,71.723999,7.63244921
Honduras,HND,2007,1592.572182,3770.76575,71.911003,7.89426555
Honduras,HND,2008,1751.595857,3923.597021,72.093002,8.40137585
Honduras,HND,2009,1815.489496,3779.318967,72.269997,8.84061142
Honduras,HND,2010,1932.85829,3890.851407,72.445999,8.4510228
Honduras,HND,2011,2120.584798,4046.076252,72.624001,8.56802118
Honduras,HND,2012,2178.383025,4213.02445,72.805,9.7798508
Honduras,HND,2013,2136.773905,4323.244467,72.989998,9.15018328
Hong Kong,HKG,2003,23977.01945,29792.85036,81.524002,5.6
Hong Kong,HKG,2004,24928.10037,33016.84046,81.744003,5.2
Hong Kong,HKG,2005,26649.7508,36437.492,81.953003,5
Hong Kong,HKG,2006,28224.21506,39940.85006,82.154999,4.9
Hong Kong,HKG,2007,30594.01784,43280.97377,82.352997,4.8
Hong Kong,HKG,2008,31515.66277,44800.21971,82.547997,5.1
Hong Kong,HKG,2009,30697.34038,43935.68496,82.742996,53
Hong Kong,HKG,2010,32549.99823,47134.56897,82.935997,5.3
Hong Kong,HKG,2011,35142.48793,50085.95933,83.125,5.5
Hong Kong,HKG,2012,36707.77423,51274.05727,83.306999,5.7
Hong Kong,HKG,2013,38357.82676,53472.23072,83.480003,5.9
Hungary,HUN,2003,8396.253023,15417.62289,72.620003,8.42191484
Hungary,HUN,2004,10259.52606,16198.91678,72.883003,8.08316836
Hungary,HUN,2005,11161.72441,17014.32672,73.138,8.27979357
Hungary,HUN,2006,11398.76584,18230.03521,73.399002,8.09995208
Hungary,HUN,2007,13842.60549,18933.88843,73.676003,7.50953251
Hungary,HUN,2008,15669.25929,20586.08921,73.973,7.32650666
Hungary,HUN,2009,12967.16543,20573.3759,74.288002,7.54933377
Hungary,HUN,2010,13025.53379,21466.57422,74.609001,7.85048555
Hungary,HUN,2011,14048.87958,22729.18447,74.917999,7.84003067
Hungary,HUN,2012,12834.32349,22997.74493,75.199997,7.74065817
Hungary,HUN,2013,13613.60147,24366.36598,75.444,7.52727617
Iceland,ISL,2003,39044.09099,32303.16578,80.716003,10.07437408
Iceland,ISL,2004,46917.27216,35294.70583,80.927002,9.58713484
Iceland,ISL,2005,56249.75055,36964.52768,81.098999,9.20976024
Iceland,ISL,2006,56103.54115,38722.99858,81.240997,8.96470691
Iceland,ISL,2007,68348.31817,40723.44413,81.370003,8.75292103
Iceland,ISL,2008,55575.29196,42677.53536,81.500999,8.80337292
Iceland,ISL,2009,40461.89251,41063.7324,81.638,9.12074545
Iceland,ISL,2010,41676.44527,38410.6693,81.785004,8.85548842
Iceland,ISL,2011,46000.02017,39465.84594,81.941002,8.65326311
Iceland,ISL,2012,44333.85018,40486.93782,82.101997,8.68327575
Iceland,ISL,2013,47810.30888,42631.07549,82.263,8.75450051
India,IND,2003,541.1352279,2336.473081,63.758999,4.29653759
India,IND,2004,621.3183767,2549.265889,64.153999,4.22013959
India,IND,2005,707.008019,2830.405074,64.556,4.28217471
India,IND,2006,792.0259698,3138.633816,64.966003,4.24668128
India,IND,2007,1018.166373,3484.884682,65.383003,4.22653116
India,IND,2008,991.4846304,3637.643029,65.802002,4.33949245
India,IND,2009,1090.317765,3920.006139,66.219002,4.37573742
India,IND,2010,1345.770153,4315.596024,66.625,4.27967981
India,IND,2011,1461.671957,4635.879137,67.013,4.33115071
India,IND,2012,1446.98541,4916.48579,67.376999,4.389042
India,IND,2013,1452.195373,5250.512363,67.713997,4.52911807
Indonesia,IDN,2003,1064.509447,5305.683329,66.82,2.53372429
Indonesia,IDN,2004,1148.569096,5647.24128,67.001999,2.36774828
Indonesia,IDN,2005,1260.928834,6076.577888,67.191002,2.78958066
Indonesia,IDN,2006,1586.20504,6517.949093,67.386002,2.90514781
Indonesia,IDN,2007,1855.093915,7019.74893,67.581001,3.09844209
Indonesia,IDN,2008,2160.527606,7486.01947,67.775002,2.80594493
Indonesia,IDN,2009,2254.445606,7787.123624,67.963997,2.82545945
Indonesia,IDN,2010,3113.480635,8262.899269,68.150002,2.7406754
Indonesia,IDN,2011,3634.276805,8837.820122,68.331001,2.7131643
Indonesia,IDN,2012,3687.953996,9421.586953,68.509003,2.89787034
Indonesia,IDN,2013,3620.663981,9979.517292,68.683998,2.92591721
Iran,IRN,2003,2231.342796,11498.63183,71.249001,5.41582194
Iran,IRN,2004,2638.679075,12184.74734,71.582001,5.8876663
Iran,IRN,2005,3121.844906,12956.36346,71.912003,6.06355948
Iran,IRN,2006,3631.243047,13956.43757,72.259003,5.94523503
Iran,IRN,2007,4685.121719,15459.68167,72.635002,5.84412037
Iran,IRN,2008,5452.489671,15730.67917,73.043999,6.28314503
Iran,IRN,2009,5414.456355,16031.71744,73.481003,7.63154127
Iran,IRN,2010,6273.378441,17090.77465,73.931999,8.01924969
Iran,IRN,2011,7842.434673,17876.1888,74.375,7.12442249
Iran,IRN,2012,7680.600644,16788.39915,74.787003,6.9838344
Iran,IRN,2013,6607.068354,16521.26262,75.153,6.49275923
Iraq,IRQ,2003,609,5989.836823,68.741997,4.36364226
Iraq,IRQ,2004,1391.816923,9239.309706,68.537003,5.61200838
